timestamp,part_id,machine_id,tool_id,shift,batch_id,measurement,lower_tol,upper_tol,result,defect_type
2024-03-10 10:20:30,P10281,M5,T2,A,B24,24.995069990653413,24.98,25.02,PASS,
2024-03-10 10:21:00,P10282,M3,T4,B,B21,24.994106352430556,24.98,25.02,PASS,
2024-03-10 10:21:30,P10283,M4,T3,C,B22,25.00849602097021,24.98,25.02,PASS,
2024-03-10 10:22:00,P10284,M1,T4,B,B23,25.003570154859652,24.98,25.02,PASS,
2024-03-10 10:22:30,P10285,M4,T6,B,B24,24.993070904047393,24.98,25.02,PASS,
2024-03-10 10:23:00,P10286,M3,T2,B,B24,25.043072995208764,24.98,25.02,FAIL,diameter_high
2024-03-10 10:23:30,P10287,M1,T2,B,B23,25.00812862118839,24.98,25.02,PASS,
2024-03-10 10:24:00,P10288,M5,T3,C,B23,25.006296288419236,24.98,25.02,PASS,
2024-03-10 10:24:30,P10289,M1,T6,B,B23,24.99171004989078,24.98,25.02,PASS,
2024-03-10 10:25:00,P10290,M1,T5,C,B21,24.99439818959803,24.98,25.02,PASS,
2024-03-10 10:25:30,P10291,M5,T6,B,B23,25.007472936051233,24.98,25.02,PASS,
2024-03-10 10:26:00,P10292,M2,T5,B,B22,25.006103702654336,24.98,25.02,PASS,
2024-03-10 10:26:30,P10293,M2,T5,B,B22,24.999790984060358,24.98,25.02,PASS,
2024-03-10 10:27:00,P10294,M1,T6,C,B21,25.00117327383309,24.98,25.02,PASS,
2024-03-10 10:27:30,P10295,M3,T4,A,B23,25.012776648957885,24.98,25.02,PASS,
2024-03-10 10:28:00,P10296,M2,T1,B,B23,24.99408428611164,24.98,25.02,PASS,
2024-03-10 10:28:30,P10297,M4,T2,A,B22,25.0054709738117,24.98,25.02,PASS,
2024-03-10 10:29:00,P10298,M5,T3,C,B23,24.99797807347566,24.98,25.02,PASS,
2024-03-10 10:29:30,P10299,M2,T3,B,B23,24.99782318796773,24.98,25.02,PASS,
2024-03-10 10:30:00,P10300,M3,T1,B,B21,25.010987768519872,24.98,25.02,PASS,
2024-03-10 10:30:30,P10301,M2,T2,C,B24,25.00825416348988,24.98,25.02,PASS,
2024-03-10 10:31:00,P10302,M5,T3,A,B24,25.008135096360007,24.98,25.02,PASS,
2024-03-10 10:31:30,P10303,M1,T3,C,B21,25.013054788071543,24.98,25.02,PASS,
2024-03-10 10:32:00,P10304,M4,T3,C,B23,25.000210038416327,24.98,25.02,PASS,
2024-03-10 10:32:30,P10305,M5,T4,C,B23,25.00681952971295,24.98,25.02,PASS,
2024-03-10 10:33:00,P10306,M1,T6,A,B24,24.996897332434067,24.98,25.02,PASS,
2024-03-10 10:33:30,P10307,M1,T5,C,B23,25.003241663524886,24.98,25.02,PASS,
2024-03-10 10:34:00,P10308,M5,T2,C,B21,24.998698569456323,24.98,25.02,PASS,
2024-03-10 10:34:30,P10309,M4,T6,B,B24,25.00096995964993,24.98,25.02,PASS,
2024-03-10 10:35:00,P10310,M1,T2,A,B21,25.005951570254368,24.98,25.02,PASS,
2024-03-10 10:35:30,P10311,M3,T4,A,B21,24.991817793167666,24.98,25.02,PASS,
2024-03-10 10:36:00,P10312,M2,T5,A,B24,25.020923872756853,24.98,25.02,FAIL,diameter_high
2024-03-10 10:36:30,P10313,M4,T3,C,B24,24.989939826185005,24.98,25.02,PASS,
2024-03-10 10:37:00,P10314,M5,T6,C,B22,24.98785811387212,24.98,25.02,PASS,
2024-03-10 10:37:30,P10315,M4,T6,A,B24,25.011581108735,24.98,25.02,PASS,
2024-03-10 10:38:00,P10316,M5,T4,B,B21,25.00791662693963,24.98,25.02,PASS,
2024-03-10 10:38:30,P10317,M3,T2,B,B24,25.04628345509264,24.98,25.02,FAIL,diameter_high
2024-03-10 10:39:00,P10318,M2,T3,A,B23,24.99987753227153,24.98,25.02,PASS,
2024-03-10 10:39:30,P10319,M5,T6,B,B21,24.991027456285142,24.98,25.02,PASS,
2024-03-10 10:40:00,P10320,M4,T3,A,B21,25.000758045581936,24.98,25.02,PASS,
2024-03-10 10:40:30,P10321,M4,T1,C,B22,24.99322838288488,24.98,25.02,PASS,
2024-03-10 10:41:00,P10322,M5,T1,A,B23,25.00975119733418,24.98,25.02,PASS,
2024-03-10 10:41:30,P10323,M2,T2,C,B22,24.99852942618498,24.98,25.02,PASS,
2024-03-10 10:42:00,P10324,M1,T5,A,B22,24.991745028032074,24.98,25.02,PASS,
2024-03-10 10:42:30,P10325,M2,T3,A,B21,24.99678614158347,24.98,25.02,PASS,
2024-03-10 10:43:00,P10326,M3,T2,A,B23,25.03436275447196,24.98,25.02,FAIL,diameter_high
2024-03-10 10:43:30,P10327,M2,T1,C,B21,24.991777796044335,24.98,25.02,PASS,
2024-03-10 10:44:00,P10328,M2,T1,B,B22,25.00243687211492,24.98,25.02,PASS,
2024-03-10 10:44:30,P10329,M5,T3,A,B22,25.002449665711087,24.98,25.02,PASS,
2024-03-10 10:45:00,P10330,M3,T1,A,B24,24.99493056824629,24.98,25.02,PASS,
2024-03-10 10:45:30,P10331,M5,T1,C,B21,24.99528961694382,24.98,25.02,PASS,
2024-03-10 10:46:00,P10332,M4,T4,B,B21,25.002320499373575,24.98,25.02,PASS,
2024-03-10 10:46:30,P10333,M4,T5,A,B21,24.985519156585028,24.98,25.02,PASS,
2024-03-10 10:47:00,P10334,M5,T3,B,B21,24.985925362256236,24.98,25.02,PASS,
2024-03-10 10:47:30,P10335,M1,T4,B,B24,24.992815557787477,24.98,25.02,PASS,
2024-03-10 10:48:00,P10336,M1,T4,C,B24,24.997865528482883,24.98,25.02,PASS,
2024-03-10 10:48:30,P10337,M1,T1,B,B22,25.00310907565598,24.98,25.02,PASS,
2024-03-10 10:49:00,P10338,M1,T2,B,B23,25.014753562169496,24.98,25.02,PASS,
2024-03-10 10:49:30,P10339,M4,T5,C,B23,25.00857659623202,24.98,25.02,PASS,
2024-03-10 10:50:00,P10340,M4,T5,C,B24,24.998400614700365,24.98,25.02,PASS,
2024-03-10 10:50:30,P10341,M1,T6,A,B22,24.999809837920974,24.98,25.02,PASS,
2024-03-10 10:51:00,P10342,M4,T4,A,B24,24.98997470635362,24.98,25.02,PASS,
2024-03-10 10:51:30,P10343,M3,T4,B,B24,24.999814868640076,24.98,25.02,PASS,
2024-03-10 10:52:00,P10344,M1,T3,B,B23,24.997113413610798,24.98,25.02,PASS,
2024-03-10 10:52:30,P10345,M3,T3,A,B24,25.003227185603382,24.98,25.02,PASS,
2024-03-10 10:53:00,P10346,M1,T1,A,B21,24.991727690564478,24.98,25.02,PASS,
2024-03-10 10:53:30,P10347,M4,T1,C,B23,25.005193465142412,24.98,25.02,PASS,
2024-03-10 10:54:00,P10348,M2,T5,A,B23,25.015327389130025,24.98,25.02,PASS,
2024-03-10 10:54:30,P10349,M1,T4,B,B24,24.998912398515433,24.98,25.02,PASS,
2024-03-10 10:55:00,P10350,M1,T3,C,B23,25.00401711722099,24.98,25.02,PASS,
2024-03-10 10:55:30,P10351,M3,T1,C,B22,25.00690143991711,24.98,25.02,PASS,
2024-03-10 10:56:00,P10352,M2,T6,B,B22,24.995987795281142,24.98,25.02,PASS,
2024-03-10 10:56:30,P10353,M1,T3,C,B23,25.002240924818103,24.98,25.02,PASS,
2024-03-10 10:57:00,P10354,M1,T3,C,B22,25.00012592400782,24.98,25.02,PASS,
2024-03-10 10:57:30,P10355,M4,T5,C,B21,25.000976760985488,24.98,25.02,PASS,
2024-03-10 10:58:00,P10356,M5,T6,C,B23,24.992269902161446,24.98,25.02,PASS,
2024-03-10 10:58:30,P10357,M1,T2,B,B23,25.00024510174259,24.98,25.02,PASS,
2024-03-10 10:59:00,P10358,M3,T3,A,B22,25.004979982912456,24.98,25.02,PASS,
2024-03-10 10:59:30,P10359,M2,T5,C,B24,25.01451143607795,24.98,25.02,PASS,
2024-03-10 11:00:00,P10360,M1,T2,C,B21,25.00959270826085,24.98,25.02,PASS,
2024-03-10 11:00:30,P10361,M1,T6,C,B22,25.021531824575117,24.98,25.02,FAIL,diameter_high
2024-03-10 11:01:00,P10362,M4,T4,B,B23,24.99232652437112,24.98,25.02,PASS,
2024-03-10 11:01:30,P10363,M2,T3,B,B23,25.008723206367208,24.98,25.02,PASS,
2024-03-10 11:02:00,P10364,M5,T5,A,B21,25.001833420057384,24.98,25.02,PASS,
2024-03-10 11:02:30,P10365,M2,T2,C,B21,25.021898029332178,24.98,25.02,FAIL,diameter_high
2024-03-10 11:03:00,P10366,M1,T3,B,B24,24.99191701714645,24.98,25.02,PASS,
2024-03-10 11:03:30,P10367,M4,T5,B,B24,24.99160278157819,24.98,25.02,PASS,
2024-03-10 11:04:00,P10368,M3,T2,C,B21,25.0187610427569,24.98,25.02,PASS,
2024-03-10 11:04:30,P10369,M3,T4,A,B23,24.994742449783192,24.98,25.02,PASS,
2024-03-10 11:05:00,P10370,M5,T4,C,B23,24.992408673384464,24.98,25.02,PASS,
2024-03-10 11:05:30,P10371,M1,T2,B,B21,25.00150393786476,24.98,25.02,PASS,
2024-03-10 11:06:00,P10372,M1,T2,B,B22,25.00341755975777,24.98,25.02,PASS,
2024-03-10 11:06:30,P10373,M2,T3,B,B23,25.01876170839216,24.98,25.02,PASS,
2024-03-10 11:07:00,P10374,M1,T1,B,B24,25.00950423838186,24.98,25.02,PASS,
2024-03-10 11:07:30,P10375,M2,T2,B,B22,24.994230963443375,24.98,25.02,PASS,
2024-03-10 11:08:00,P10376,M5,T5,C,B23,24.991015853286516,24.98,25.02,PASS,
2024-03-10 11:08:30,P10377,M1,T4,C,B21,25.004919191715064,24.98,25.02,PASS,
2024-03-10 11:09:00,P10378,M4,T1,B,B21,24.986797667929793,24.98,25.02,PASS,
2024-03-10 11:09:30,P10379,M3,T5,B,B24,25.018314587658544,24.98,25.02,PASS,
2024-03-10 11:10:00,P10380,M4,T3,A,B24,25.01179440120721,24.98,25.02,PASS,
2024-03-10 11:10:30,P10381,M1,T3,A,B24,24.995308243478952,24.98,25.02,PASS,
2024-03-10 11:11:00,P10382,M3,T1,B,B21,24.98286865470909,24.98,25.02,PASS,
2024-03-10 11:11:30,P10383,M2,T4,C,B24,25.013538723741654,24.98,25.02,PASS,
2024-03-10 11:12:00,P10384,M5,T1,B,B23,24.998854601547475,24.98,25.02,PASS,
2024-03-10 11:12:30,P10385,M3,T2,B,B22,25.024055723412054,24.98,25.02,FAIL,diameter_high
2024-03-10 11:13:00,P10386,M1,T5,C,B21,24.99400624977046,24.98,25.02,PASS,
2024-03-10 11:13:30,P10387,M5,T5,A,B23,25.000052436997183,24.98,25.02,PASS,
2024-03-10 11:14:00,P10388,M3,T6,C,B22,25.000469805937648,24.98,25.02,PASS,
2024-03-10 11:14:30,P10389,M2,T1,A,B23,24.995499345285207,24.98,25.02,PASS,
2024-03-10 11:15:00,P10390,M2,T2,C,B22,25.006228499323473,24.98,25.02,PASS,
2024-03-10 11:15:30,P10391,M1,T2,C,B24,24.989323795706174,24.98,25.02,PASS,
2024-03-10 11:16:00,P10392,M4,T5,C,B24,24.99857620514979,24.98,25.02,PASS,
2024-03-10 11:16:30,P10393,M5,T6,C,B23,25.00120295631712,24.98,25.02,PASS,
2024-03-10 11:17:00,P10394,M3,T2,B,B21,25.047116148780887,24.98,25.02,FAIL,diameter_high
2024-03-10 11:17:30,P10395,M4,T4,C,B23,24.98875357908162,24.98,25.02,PASS,
2024-03-10 11:18:00,P10396,M3,T5,A,B23,24.984658858292644,24.98,25.02,PASS,
2024-03-10 11:18:30,P10397,M5,T1,B,B24,25.012776768218984,24.98,25.02,PASS,
2024-03-10 11:19:00,P10398,M4,T1,A,B23,25.003323140119797,24.98,25.02,PASS,
2024-03-10 11:19:30,P10399,M3,T1,C,B21,24.992515134634434,24.98,25.02,PASS,
2024-03-10 11:20:00,P10400,M5,T5,C,B24,25.015511519755226,24.98,25.02,PASS,
2024-03-10 11:20:30,P10401,M4,T5,C,B21,25.00115674634293,24.98,25.02,PASS,
2024-03-10 11:21:00,P10402,M4,T5,C,B22,25.011792971840638,24.98,25.02,PASS,
2024-03-10 11:21:30,P10403,M3,T5,B,B22,25.0006751848141,24.98,25.02,PASS,
2024-03-10 11:22:00,P10404,M1,T4,A,B23,25.02060747924882,24.98,25.02,FAIL,diameter_high
2024-03-10 11:22:30,P10405,M1,T5,C,B22,25.017553408424433,24.98,25.02,PASS,
2024-03-10 11:23:00,P10406,M1,T2,C,B24,24.99751035851521,24.98,25.02,PASS,
2024-03-10 11:23:30,P10407,M4,T5,C,B22,25.009715709509543,24.98,25.02,PASS,
2024-03-10 11:24:00,P10408,M3,T3,B,B24,25.00645375949585,24.98,25.02,PASS,
2024-03-10 11:24:30,P10409,M4,T3,C,B21,25.013686315575324,24.98,25.02,PASS,
2024-03-10 11:25:00,P10410,M3,T1,B,B21,24.990350765394197,24.98,25.02,PASS,
2024-03-10 11:25:30,P10411,M5,T6,B,B23,25.006860514599985,24.98,25.02,PASS,
2024-03-10 11:26:00,P10412,M3,T6,C,B22,25.010584244868497,24.98,25.02,PASS,
2024-03-10 11:26:30,P10413,M3,T1,C,B22,24.982412605135767,24.98,25.02,PASS,
2024-03-10 11:27:00,P10414,M3,T3,C,B24,24.98816741487334,24.98,25.02,PASS,
2024-03-10 11:27:30,P10415,M2,T5,C,B21,24.9796076782224,24.98,25.02,FAIL,diameter_low
2024-03-10 11:28:00,P10416,M3,T5,B,B23,24.997305931655553,24.98,25.02,PASS,
2024-03-10 11:28:30,P10417,M2,T6,C,B21,25.00717542255796,24.98,25.02,PASS,
2024-03-10 11:29:00,P10418,M4,T5,B,B21,25.01502357052096,24.98,25.02,PASS,
2024-03-10 11:29:30,P10419,M3,T3,A,B22,25.000740947804196,24.98,25.02,PASS,
2024-03-10 11:30:00,P10420,M3,T4,A,B22,25.016286155455713,24.98,25.02,PASS,
2024-03-10 11:30:30,P10421,M2,T2,A,B23,24.98619898541785,24.98,25.02,PASS,
2024-03-10 11:31:00,P10422,M1,T5,C,B21,24.98296617560645,24.98,25.02,PASS,
2024-03-10 11:31:30,P10423,M3,T5,A,B24,24.999444523011032,24.98,25.02,PASS,
2024-03-10 11:32:00,P10424,M2,T2,A,B22,25.003840654489395,24.98,25.02,PASS,
2024-03-10 11:32:30,P10425,M4,T1,B,B23,24.99967305251906,24.98,25.02,PASS,
2024-03-10 11:33:00,P10426,M2,T4,C,B23,24.9793255789996,24.98,25.02,FAIL,diameter_low
2024-03-10 11:33:30,P10427,M4,T2,C,B22,24.999108799604873,24.98,25.02,PASS,
2024-03-10 11:34:00,P10428,M3,T4,A,B23,24.98695530499495,24.98,25.02,PASS,
2024-03-10 11:34:30,P10429,M5,T4,B,B23,25.0066967254883,24.98,25.02,PASS,
2024-03-10 11:35:00,P10430,M4,T5,C,B24,25.00366598246097,24.98,25.02,PASS,
2024-03-10 11:35:30,P10431,M2,T2,C,B22,24.990601202136727,24.98,25.02,PASS,
2024-03-10 11:36:00,P10432,M3,T1,C,B24,24.994861330826634,24.98,25.02,PASS,
2024-03-10 11:36:30,P10433,M3,T5,A,B21,24.98940786478111,24.98,25.02,PASS,
2024-03-10 11:37:00,P10434,M3,T1,A,B23,24.99937320902727,24.98,25.02,PASS,
2024-03-10 11:37:30,P10435,M4,T5,A,B24,25.00955142320501,24.98,25.02,PASS,
2024-03-10 11:38:00,P10436,M1,T2,B,B23,24.990142739536644,24.98,25.02,PASS,
2024-03-10 11:38:30,P10437,M1,T4,A,B24,25.00504046515518,24.98,25.02,PASS,
2024-03-10 11:39:00,P10438,M5,T3,A,B24,24.994697423816277,24.98,25.02,PASS,
2024-03-10 11:39:30,P10439,M1,T3,A,B21,24.992071271677375,24.98,25.02,PASS,
2024-03-10 11:40:00,P10440,M3,T1,C,B23,24.998929696400456,24.98,25.02,PASS,
2024-03-10 11:40:30,P10441,M2,T2,A,B23,24.989647576775806,24.98,25.02,PASS,
2024-03-10 11:41:00,P10442,M4,T6,A,B24,24.994463506946527,24.98,25.02,PASS,
2024-03-10 11:41:30,P10443,M4,T5,A,B21,24.98802122107411,24.98,25.02,PASS,
2024-03-10 11:42:00,P10444,M1,T3,A,B22,25.019647251329165,24.98,25.02,PASS,
2024-03-10 11:42:30,P10445,M5,T6,C,B24,25.000352635519718,24.98,25.02,PASS,
2024-03-10 11:43:00,P10446,M1,T3,A,B23,24.993002744920073,24.98,25.02,PASS,
2024-03-10 11:43:30,P10447,M1,T1,A,B24,25.002139799107344,24.98,25.02,PASS,
2024-03-10 11:44:00,P10448,M5,T4,A,B21,24.99887671950309,24.98,25.02,PASS,
2024-03-10 11:44:30,P10449,M4,T5,C,B21,24.997790304004667,24.98,25.02,PASS,
2024-03-10 11:45:00,P10450,M5,T5,A,B22,25.006141667000435,24.98,25.02,PASS,
2024-03-10 11:45:30,P10451,M3,T4,A,B23,25.007575077100473,24.98,25.02,PASS,
2024-03-10 11:46:00,P10452,M2,T5,B,B22,24.994694988523896,24.98,25.02,PASS,
2024-03-10 11:46:30,P10453,M1,T5,B,B21,24.994241817593554,24.98,25.02,PASS,
2024-03-10 11:47:00,P10454,M5,T5,C,B21,24.997249483028483,24.98,25.02,PASS,
2024-03-10 11:47:30,P10455,M4,T4,A,B24,24.976980788352645,24.98,25.02,FAIL,diameter_low
2024-03-10 11:48:00,P10456,M3,T3,C,B21,24.984848089378016,24.98,25.02,PASS,
2024-03-10 11:48:30,P10457,M3,T1,B,B22,25.013668742674444,24.98,25.02,PASS,
2024-03-10 11:49:00,P10458,M1,T5,C,B23,25.016449677135014,24.98,25.02,PASS,
2024-03-10 11:49:30,P10459,M2,T1,B,B23,24.997509639604438,24.98,25.02,PASS,
2024-03-10 11:50:00,P10460,M2,T6,B,B24,25.005765569630558,24.98,25.02,PASS,
2024-03-10 11:50:30,P10461,M2,T2,A,B24,25.003112501545434,24.98,25.02,PASS,
2024-03-10 11:51:00,P10462,M1,T3,A,B21,25.03078880808455,24.98,25.02,FAIL,diameter_high
2024-03-10 11:51:30,P10463,M2,T1,B,B23,25.011195749114346,24.98,25.02,PASS,
2024-03-10 11:52:00,P10464,M5,T4,C,B24,24.998720824085193,24.98,25.02,PASS,
2024-03-10 11:52:30,P10465,M3,T1,C,B22,24.990444595593996,24.98,25.02,PASS,
2024-03-10 11:53:00,P10466,M3,T3,A,B23,24.983935536797425,24.98,25.02,PASS,
2024-03-10 11:53:30,P10467,M3,T1,B,B24,25.002034636358673,24.98,25.02,PASS,
2024-03-10 11:54:00,P10468,M4,T6,B,B24,24.992436492547156,24.98,25.02,PASS,
2024-03-10 11:54:30,P10469,M3,T2,B,B24,25.033534271157574,24.98,25.02,FAIL,diameter_high
2024-03-10 11:55:00,P10470,M3,T5,B,B21,24.989184519963857,24.98,25.02,PASS,
2024-03-10 11:55:30,P10471,M4,T1,B,B22,25.016871416350725,24.98,25.02,PASS,
2024-03-10 11:56:00,P10472,M5,T3,B,B21,25.008816397569493,24.98,25.02,PASS,
2024-03-10 11:56:30,P10473,M1,T3,C,B23,24.999920273586834,24.98,25.02,PASS,
2024-03-10 11:57:00,P10474,M3,T4,C,B24,25.0147994413889,24.98,25.02,PASS,
2024-03-10 11:57:30,P10475,M2,T6,B,B23,25.000773683076478,24.98,25.02,PASS,
2024-03-10 11:58:00,P10476,M4,T1,C,B23,24.99138715798672,24.98,25.02,PASS,
2024-03-10 11:58:30,P10477,M5,T4,B,B21,25.015231240772696,24.98,25.02,PASS,
2024-03-10 11:59:00,P10478,M1,T6,C,B24,25.005389100436847,24.98,25.02,PASS,
2024-03-10 11:59:30,P10479,M3,T5,C,B22,24.989627538456734,24.98,25.02,PASS,
2024-03-10 12:00:00,P10480,M1,T2,C,B24,24.998096613219165,24.98,25.02,PASS,
2024-03-10 12:00:30,P10481,M1,T2,A,B22,24.991243817466152,24.98,25.02,PASS,
2024-03-10 12:01:00,P10482,M3,T3,B,B21,24.986172002690356,24.98,25.02,PASS,
2024-03-10 12:01:30,P10483,M5,T2,C,B24,25.009261775475316,24.98,25.02,PASS,
2024-03-10 12:02:00,P10484,M3,T3,B,B21,25.019094166404702,24.98,25.02,PASS,
2024-03-10 12:02:30,P10485,M5,T2,C,B23,24.98601432426181,24.98,25.02,PASS,
2024-03-10 12:03:00,P10486,M4,T3,C,B23,25.005629692366906,24.98,25.02,PASS,
2024-03-10 12:03:30,P10487,M2,T1,A,B22,24.993493574308783,24.98,25.02,PASS,
2024-03-10 12:04:00,P10488,M4,T5,B,B21,24.995128746162354,24.98,25.02,PASS,
2024-03-10 12:04:30,P10489,M3,T3,C,B24,24.99407606075761,24.98,25.02,PASS,
2024-03-10 12:05:00,P10490,M2,T5,B,B24,24.991360092303204,24.98,25.02,PASS,
2024-03-10 12:05:30,P10491,M2,T1,A,B21,25.000485216279447,24.98,25.02,PASS,
2024-03-10 12:06:00,P10492,M4,T2,C,B24,24.99169049883589,24.98,25.02,PASS,
2024-03-10 12:06:30,P10493,M1,T6,B,B23,25.002704568257798,24.98,25.02,PASS,
2024-03-10 12:07:00,P10494,M1,T5,C,B23,24.999497618905508,24.98,25.02,PASS,
2024-03-10 12:07:30,P10495,M3,T2,C,B22,25.030924363379583,24.98,25.02,FAIL,diameter_high
2024-03-10 12:08:00,P10496,M3,T5,A,B21,24.994232286694317,24.98,25.02,PASS,
2024-03-10 12:08:30,P10497,M2,T2,A,B24,25.007553912258256,24.98,25.02,PASS,
2024-03-10 12:09:00,P10498,M1,T3,C,B23,25.005009171876242,24.98,25.02,PASS,
2024-03-10 12:09:30,P10499,M4,T5,A,B21,24.990224447552013,24.98,25.02,PASS,
2024-03-10 12:10:00,P10500,M1,T3,B,B24,25.000993323054292,24.98,25.02,PASS,
2024-03-10 12:10:30,P10501,M5,T4,B,B21,25.00751387123372,24.98,25.02,PASS,
2024-03-10 12:11:00,P10502,M2,T3,C,B21,24.983305947188786,24.98,25.02,PASS,
2024-03-10 12:11:30,P10503,M4,T4,C,B23,25.005433601923798,24.98,25.02,PASS,
2024-03-10 12:12:00,P10504,M2,T5,C,B22,24.993373762410542,24.98,25.02,PASS,
2024-03-10 12:12:30,P10505,M2,T4,C,B21,25.005705986685932,24.98,25.02,PASS,
2024-03-10 12:13:00,P10506,M1,T5,A,B23,24.992367408434575,24.98,25.02,PASS,
2024-03-10 12:13:30,P10507,M2,T2,B,B22,24.981951178993356,24.98,25.02,PASS,
2024-03-10 12:14:00,P10508,M3,T5,B,B21,24.983724575621167,24.98,25.02,PASS,
2024-03-10 12:14:30,P10509,M3,T2,C,B23,25.042597225017214,24.98,25.02,FAIL,diameter_high
2024-03-10 12:15:00,P10510,M2,T6,B,B21,24.990956833748957,24.98,25.02,PASS,
2024-03-10 12:15:30,P10511,M5,T6,A,B22,25.006385924587775,24.98,25.02,PASS,
2024-03-10 12:16:00,P10512,M2,T6,C,B23,24.983384799377312,24.98,25.02,PASS,
2024-03-10 12:16:30,P10513,M5,T1,A,B21,24.999339202013527,24.98,25.02,PASS,
2024-03-10 12:17:00,P10514,M1,T6,C,B23,24.987889838002374,24.98,25.02,PASS,
2024-03-10 12:17:30,P10515,M2,T5,B,B21,24.993481638921978,24.98,25.02,PASS,
2024-03-10 12:18:00,P10516,M4,T6,C,B23,25.000473986713164,24.98,25.02,PASS,
2024-03-10 12:18:30,P10517,M3,T4,A,B24,24.991395866347162,24.98,25.02,PASS,
2024-03-10 12:19:00,P10518,M3,T4,A,B21,24.996154444557703,24.98,25.02,PASS,
2024-03-10 12:19:30,P10519,M2,T4,B,B24,25.010062928092143,24.98,25.02,PASS,
2024-03-10 12:20:00,P10520,M4,T2,B,B22,24.99423108130477,24.98,25.02,PASS,
2024-03-10 12:20:30,P10521,M3,T6,B,B23,25.00835692112065,24.98,25.02,PASS,
2024-03-10 12:21:00,P10522,M4,T2,B,B21,24.988702931453425,24.98,25.02,PASS,
2024-03-10 12:21:30,P10523,M3,T2,B,B21,25.05441568620658,24.98,25.02,FAIL,diameter_high
2024-03-10 12:22:00,P10524,M3,T4,A,B22,24.97528355499873,24.98,25.02,FAIL,diameter_low
2024-03-10 12:22:30,P10525,M1,T1,B,B24,24.992031047445295,24.98,25.02,PASS,
2024-03-10 12:23:00,P10526,M5,T4,A,B22,25.005770721271805,24.98,25.02,PASS,
2024-03-10 12:23:30,P10527,M3,T5,C,B23,24.99796954613957,24.98,25.02,PASS,
2024-03-10 12:24:00,P10528,M2,T2,B,B24,25.00371145873371,24.98,25.02,PASS,
2024-03-10 12:24:30,P10529,M4,T3,B,B21,24.993960148132842,24.98,25.02,PASS,
2024-03-10 12:25:00,P10530,M1,T4,C,B24,25.00086589787473,24.98,25.02,PASS,
2024-03-10 12:25:30,P10531,M2,T2,C,B23,24.998443227646078,24.98,25.02,PASS,
2024-03-10 12:26:00,P10532,M1,T1,B,B24,25.011677820616598,24.98,25.02,PASS,
2024-03-10 12:26:30,P10533,M5,T6,C,B24,25.00254420843301,24.98,25.02,PASS,
2024-03-10 12:27:00,P10534,M3,T5,A,B21,25.003376026620753,24.98,25.02,PASS,
2024-03-10 12:27:30,P10535,M4,T2,B,B23,24.995881230338775,24.98,25.02,PASS,
2024-03-10 12:28:00,P10536,M4,T3,A,B24,24.995123937759274,24.98,25.02,PASS,
2024-03-10 12:28:30,P10537,M1,T5,C,B22,24.995674418121805,24.98,25.02,PASS,
2024-03-10 12:29:00,P10538,M3,T5,B,B21,25.003944521423783,24.98,25.02,PASS,
2024-03-10 12:29:30,P10539,M4,T5,B,B23,24.9957901551918,24.98,25.02,PASS,
2024-03-10 12:30:00,P10540,M5,T6,C,B21,25.002897748568966,24.98,25.02,PASS,
2024-03-10 12:30:30,P10541,M2,T1,B,B23,25.020754007986454,24.98,25.02,FAIL,diameter_high
2024-03-10 12:31:00,P10542,M3,T5,B,B22,25.008711247034316,24.98,25.02,PASS,
2024-03-10 12:31:30,P10543,M2,T5,C,B24,24.99673976467832,24.98,25.02,PASS,
2024-03-10 12:32:00,P10544,M5,T1,A,B21,25.01201213922164,24.98,25.02,PASS,
2024-03-10 12:32:30,P10545,M2,T6,B,B24,24.995919246269786,24.98,25.02,PASS,
2024-03-10 12:33:00,P10546,M5,T4,A,B22,24.97961875464822,24.98,25.02,FAIL,diameter_low
2024-03-10 12:33:30,P10547,M3,T5,B,B22,24.989919136890826,24.98,25.02,PASS,
2024-03-10 12:34:00,P10548,M4,T5,C,B23,24.981292080789743,24.98,25.02,PASS,
2024-03-10 12:34:30,P10549,M5,T3,C,B24,24.996484865159587,24.98,25.02,PASS,
2024-03-10 12:35:00,P10550,M5,T3,B,B21,25.000184183791895,24.98,25.02,PASS,
2024-03-10 12:35:30,P10551,M3,T3,C,B21,25.016764373122754,24.98,25.02,PASS,
2024-03-10 12:36:00,P10552,M4,T5,B,B21,25.00326927373764,24.98,25.02,PASS,
2024-03-10 12:36:30,P10553,M5,T4,B,B22,24.99780899471191,24.98,25.02,PASS,
2024-03-10 12:37:00,P10554,M1,T5,B,B22,25.008294055811835,24.98,25.02,PASS,
2024-03-10 12:37:30,P10555,M5,T6,C,B24,24.97788864690992,24.98,25.02,FAIL,diameter_low
2024-03-10 12:38:00,P10556,M2,T6,A,B21,25.002356145581086,24.98,25.02,PASS,
2024-03-10 12:38:30,P10557,M5,T6,A,B22,25.00770865193887,24.98,25.02,PASS,
2024-03-10 12:39:00,P10558,M1,T4,B,B24,24.9852141375422,24.98,25.02,PASS,
2024-03-10 12:39:30,P10559,M2,T4,C,B22,25.01143754043207,24.98,25.02,PASS,
2024-03-10 12:40:00,P10560,M4,T5,C,B24,25.003384964074943,24.98,25.02,PASS,
2024-03-10 12:40:30,P10561,M1,T6,A,B22,24.995847120860994,24.98,25.02,PASS,
2024-03-10 12:41:00,P10562,M5,T3,C,B24,25.006327818661063,24.98,25.02,PASS,
